1.64	-0.744905	-0.642832	5.24085e-06	3.28942e-05	4.44813	-4.59977	-1.336e-05	3.26956e-05
1.65	-0.700423	-0.68883	5.10725e-06	3.32211e-05	4.73959	-4.31313	-1.42354e-05	3.18347e-05
1.66	-0.653027	-0.731962	4.9649e-06	3.35395e-05	5.01253	-4.00718	-1.50552e-05	3.09158e-05
1.67	-0.602902	-0.772033	4.81435e-06	3.38486e-05	5.26559	-3.68313	-1.58153e-05	2.99425e-05
1.68	-0.550246	-0.808865	4.65619e-06	3.4148e-05	5.49744	-3.34229	-1.65117e-05	2.89187e-05
1.69	-0.495272	-0.842287	4.49108e-06	3.44372e-05	5.70688	-2.98609	-1.71407e-05	2.78489e-05
1.7	-0.438203	-0.872148	4.31967e-06	3.47157e-05	5.8928	-2.61605	-1.76991e-05	2.67375e-05
1.71	-0.379275	-0.898309	4.14268e-06	3.49831e-05	6.05418	-2.2338	-1.81839e-05	2.55894e-05
1.72	-0.318733	-0.920647	3.96084e-06	3.5239e-05	6.19016	-1.84104	-1.85923e-05	2.44097e-05
1.73	-0.256832	-0.939057	3.77492e-06	3.54831e-05	6.29996	-1.43955	-1.89221e-05	2.32038e-05
1.74	-0.193832	-0.953453	3.5857e-06	3.57151e-05	6.38298	-1.03116	-1.91714e-05	2.19772e-05
1.75	-0.130002	-0.963764	3.39398e-06	3.59349e-05	6.43875	-0.617761	-1.93389e-05	2.07356e-05
1.76	-0.0656147	-0.969942	3.20059e-06	3.61423e-05	6.46692	-0.201286	-1.94235e-05	1.94847e-05
1.77	-0.000945517	-0.971955	3.00636e-06	3.63371e-05	6.46733	0.216316	-1.94247e-05	1.82304e-05
1.78	0.0637278	-0.969792	2.81211e-06	3.65194e-05	6.43994	0.633082	-1.93425e-05	1.69786e-05
1.79	0.128127	-0.963461	2.61869e-06	3.66892e-05	6.38489	1.04705	-1.91772e-05	1.57353e-05
1.8	0.191976	-0.95299	2.42692e-06	3.68465e-05	6.30246	1.45628	-1.89296e-05	1.45062e-05
1.81	0.255001	-0.938428	2.23762e-06	3.69916e-05	6.19307	1.85886	-1.8601e-05	1.3297e-05
1.82	0.316931	-0.919839	2.05161e-06	3.71246e-05	6.05731	2.25291	-1.81932e-05	1.21135e-05
1.83	0.377505	-0.89731	1.86968e-06	3.72457e-05	5.89588	2.63663	-1.77084e-05	1.0961e-05
1.84	0.436463	-0.870944	1.69259e-06	3.73553e-05	5.70965	3.00827	-1.7149e-05	9.84472e-06
1.85	0.49356	-0.840861	1.5211e-06	3.74538e-05	5.49958	3.36617	-1.65181e-05	8.76977e-06
1.86	0.548556	-0.807199	1.35592e-06	3.75415e-05	5.26678	3.70875	-1.58189e-05	7.74082e-06
1.87	0.601224	-0.770112	1.19773e-06	3.76189e-05	5.01246	4.03454	-1.5055e-05	6.76232e-06
1.88	0.651348	-0.729766	1.04718e-06	3.76865e-05	4.73791	4.34216	-1.42304e-05	5.83837e-06
1.89	0.698727	-0.686345	9.04879e-07	3.77449e-05	4.44452	4.63036	-1.33492e-05	4.97275e-06
1.9	0.743172	-0.640041	7.71387e-07	3.77946e-05	4.13377	4.898	-1.24159e-05	4.16888e-06
1.91	0.78451	-0.591061	6.47228e-07	3.78363e-05	3.80719	5.14407	-1.1435e-05	3.42981e-06
1.92	0.822582	-0.539621	5.32879e-07	3.78706e-05	3.46636	5.36767	-1.04113e-05	2.75821e-06
1.93	0.857245	-0.485944	4.28766e-07	3.78982e-05	3.1129	5.56805	-9.34966e-06	2.15638e-06
1.94	0.888374	-0.430263	3.35269e-07	3.79197e-05	2.74848	5.74456	-8.25513e-06	1.62622e-06
1.95	0.915859	-0.372818	2.52718e-07	3.7936e-05	2.37478	5.8967	-7.1327e-06	1.16926e-06
1.96	0.939607	-0.313851	1.81391e-07	3.79477e-05	1.99347	6.02408	-5.98744e-06	7.86673e-07
1.97	0.959542	-0.25361	1.21517e-07	3.79556e-05	1.60625	6.12644	-4.82441e-06	4.79236e-07
1.98	0.975604	-0.192345	7.32727e-08	3.79604e-05	1.21479	6.20364	-3.64865e-06	2.47382e-07
1.99	0.987752	-0.130309	3.67862e-08	3.79628e-05	0.820747	6.25564	-2.46513e-06	9.12012e-08
2	0.99596	-0.0677527	1.21349e-08	3.79637e-05	0.42575	6.28252	-1.27875e-06	1.04495e-08
2.01	1.00022	-0.0049275	-6.52585e-10	3.79638e-05	0.031399	6.28448	-9.43075e-08	4.56943e-09
2.02	1.00053	0.0579173	-1.59566e-09	3.79639e-05	-0.360749	6.26179	1.08352e-06	7.27049e-08
2.03	0.996924	0.120535	9.23951e-09	3.79646e-05	-0.749182	6.21484	2.25018e-06	2.13719e-07
2.04	0.989432	0.182684	3.17413e-08	3.79668e-05	-1.13244	6.1441	3.4013e-06	4.2621e-07
2.05	0.978108	0.244125	6.57543e-08	3.7971e-05	-1.5091	6.0501	4.53263e-06	7.08534e-07
2.06	0.963017	0.304626	1.11081e-07	3.79781e-05	-1.87784	5.93347	5.64012e-06	1.05882e-06
2.07	0.944238	0.36396	1.67482e-07	3.79887e-05	-2.23734	5.79492	6.71989e-06	1.47498e-06
2.08	0.921865	0.42191	2.34681e-07	3.80034e-05	-2.58639	5.63518	7.76827e-06	1.95474e-06
2.09	0.896001	0.478261	3.12363e-07	3.8023e-05	-2.92382	5.45509	8.78174e-06	2.49567e-06
2.1	0.866763	0.532812	4.00181e-07	3.80479e-05	-3.24853	5.25549	9.75702e-06	3.09514e-06
2.11	0.834277	0.585367	4.97751e-07	3.80789e-05	-3.55949	5.03732	1.0691e-05	3.75043e-06
2.12	0.798682	0.63574	6.04661e-07	3.81164e-05	-3.85574	4.80153	1.15808e-05	4.45864e-06
2.13	0.760125	0.683756	7.20469e-07	3.8161e-05	-4.13637	4.54911	1.24237e-05	5.2168e-06
2.14	0.718761	0.729247	8.44706e-07	3.82132e-05	-4.40056	4.28108	1.32172e-05	6.02181e-06
2.15	0.674756	0.772058	9.76877e-07	3.82734e-05	-4.64752	3.99851	1.39589e-05	6.87051e-06
2.16	0.628281	0.812043	1.11647e-06	3.83421e-05	-4.87657	3.70249	1.46469e-05	7.75963e-06
2.17	0.579515	0.849068	1.26294e-06	3.84197e-05	-5.08706	3.3941	1.52791e-05	8.68587e-06
2.18	0.528644	0.883009	1.41573e-06	3.85065e-05	-5.27842	3.07449	1.58538e-05	9.64584e-06
2.19	0.47586	0.913753	1.57426e-06	3.8603e-05	-5.45013	2.74478	1.63696e-05	1.06361e-05
2.2	0.421359	0.941201	1.73796e-06	3.87094e-05	-5.60174	2.40613	1.68249e-05	1.16533e-05
2.21	0.365341	0.965263	1.90621e-06	3.88259e-05	-5.73287	2.0597	1.72188e-05	1.26938e-05
2.22	0.308013	0.98586	2.0784e-06	3.89528e-05	-5.84317	1.70667	1.75501e-05	1.37541e-05
2.23	0.249581	1.00293	2.2539e-06	3.90904e-05	-5.93237	1.34821	1.7818e-05	1.48307e-05
2.24	0.190257	1.01641	2.43208e-06	3.92387e-05	-6.00027	0.985508	1.80219e-05	1.59201e-05
2.25	0.130255	1.02626	2.6123e-06	3.93979e-05	-6.04669	0.619751	1.81614e-05	1.70187e-05
2.26	0.0697877	1.03246	2.79391e-06	3.95681e-05	-6.07154	0.252127	1.8236e-05	1.81229e-05
2.27	0.0090723	1.03498	2.97627e-06	3.97493e-05	-6.07477	-0.116176	1.82457e-05	1.92291e-05
2.28	-0.0516754	1.03382	3.15873e-06	3.99416e-05	-6.05638	-0.483971	1.81905e-05	2.03337e-05
2.29	-0.112239	1.02898	3.34063e-06	4.01449e-05	-6.01645	-0.850072	1.80705e-05	2.14333e-05
2.3	-0.172404	1.02048	3.52134e-06	4.03593e-05	-5.95508	-1.2133	1.78862e-05	2.25243e-05
2.31	-0.231954	1.00835	3.7002e-06	4.05845e-05	-5.87245	-1.57248	1.7638e-05	2.36031e-05
2.32	-0.290679	0.992622	3.87658e-06	4.08205e-05	-5.76879	-1.92643	1.73267e-05	2.46662e-05
2.33	-0.348367	0.973358	4.04985e-06	4.10672e-05	-5.64438	-2.27401	1.6953e-05	2.57102e-05
2.34	-0.404811	0.950618	4.21938e-06	4.13243e-05	-5.49957	-2.61406	1.65181e-05	2.67315e-05
2.35	-0.459806	0.924477	4.38456e-06	4.15916e-05	-5.33474	-2.94544	1.6023e-05	2.77268e-05
2.36	-0.513154	0.895023	4.54479e-06	4.18689e-05	-5.15036	-3.26702	1.54692e-05	2.86927e-05
2.37	-0.564657	0.862352	4.69948e-06	4.21558e-05	-4.94692	-3.5777	1.48582e-05	2.96258e-05
2.38	-0.614127	0.826575	4.84806e-06	4.24521e-05	-4.725	-3.87637	1.41916e-05	3.05229e-05
2.39	-0.661377	0.787812	4.98998e-06	4.27573e-05	-4.48522	-4.16197	1.34715e-05	3.13807e-05
