2.89	0.721568	-0.693307	4.20254	4.67365
2.9	0.763593	-0.64657	3.90178	4.92831
2.91	0.802611	-0.597287	3.58557	5.16363
2.92	0.838467	-0.545651	3.25514	5.37867
2.93	0.871018	-0.491864	2.9118	5.57255
2.94	0.900136	-0.436139	2.55691	5.7445
2.95	0.925705	-0.378694	2.19187	5.89384
2.96	0.947624	-0.319755	1.81813	6.01995
2.97	0.965805	-0.259556	1.43717	6.12233
2.98	0.980177	-0.198332	1.0505	6.20057
2.99	0.990682	-0.136327	0.659657	6.25435
3	0.997278	-0.0737833	0.266198	6.28346
