1.93	0.882872	-0.47017	3.51795e-07	3.78508e-05	2.77367	5.64272	-8.33077e-06	1.93212e-06
1.94	0.910609	-0.413743	2.68487e-07	3.78701e-05	2.41463	5.80586	-7.25238e-06	1.4421e-06
1.95	0.934755	-0.355684	1.95963e-07	3.78845e-05	2.046	5.94615	-6.14521e-06	1.02076e-06
1.96	0.955215	-0.296223	1.34511e-07	3.78948e-05	1.66925	6.063	-5.01363e-06	6.69799e-07
1.97	0.971908	-0.235593	8.43751e-08	3.79014e-05	1.28587	6.15594	-3.86214e-06	3.90629e-07
1.98	0.984767	-0.174033	4.57538e-08	3.79054e-05	0.897381	6.22461	-2.6953e-06	1.84375e-07
1.99	0.99374	-0.111787	1.88008e-08	3.79072e-05	0.505329	6.26873	-1.51776e-06	5.18674e-08
2	0.998794	-0.0491	3.62312e-09	3.79077e-05	0.111269	6.28812	-3.342e-07	-6.36072e-09
2.01	0.999906	0.0137812	2.81119e-10	3.79077e-05	-0.28323	6.2827	8.50686e-07	9.92506e-09
2.02	0.997074	0.0766082	8.78798e-09	3.79078e-05	-0.676601	6.25249	2.03218e-06	1.00658e-07
2.03	0.990308	0.139133	2.91098e-08	3.79088e-05	-1.06728	6.19761	3.2056e-06	2.65472e-07
2.04	0.979635	0.201109	6.11658e-08	3.79114e-05	-1.45372	6.1183	4.36627e-06	5.037e-07
2.05	0.965098	0.262292	1.04828e-07	3.79165e-05	-1.83437	6.01486	5.50958e-06	8.14382e-07
2.06	0.946754	0.322441	1.59924e-07	3.79246e-05	-2.20774	5.88771	6.631e-06	1.19626e-06
2.07	0.924677	0.381318	2.26234e-07	3.79366e-05	-2.57234	5.73737	7.72608e-06	1.64781e-06
2.08	0.898954	0.438692	3.03495e-07	3.7953e-05	-2.92673	5.56445	8.79049e-06	2.1672e-06
2.09	0.869686	0.494336	3.914e-07	3.79747e-05	-3.2695	5.36963	9.82001e-06	2.75234e-06
2.1	0.836991	0.548032	4.896e-07	3.80022e-05	-3.5993	5.1537	1.08106e-05	3.40089e-06
2.11	0.800998	0.599569	5.97706e-07	3.80362e-05	-3.91484	4.91753	1.17583e-05	4.11023e-06
2.12	0.76185	0.648745	7.15289e-07	3.80773e-05	-4.21486	4.66206	1.26594e-05	4.87753e-06
2.13	0.719701	0.695365	8.41883e-07	3.81261e-05	-4.49819	4.38833	1.35104e-05	5.6997e-06
2.14	0.674719	0.739248	9.76987e-07	3.81831e-05	-4.76373	4.09741	1.43079e-05	6.57347e-06
2.15	0.627082	0.780223	1.12007e-06	3.82489e-05	-5.01042	3.79048	1.50489e-05	7.49533e-06
2.16	0.576978	0.818127	1.27056e-06	3.83238e-05	-5.23732	3.46877	1.57304e-05	8.46162e-06
2.17	0.524605	0.852815	1.42786e-06	3.84084e-05	-5.44354	3.13354	1.63498e-05	9.46848e-06
2.18	0.470169	0.884151	1.59136e-06	3.85031e-05	-5.62829	2.78614	1.69047e-05	1.05119e-05
2.19	0.413886	0.912012	1.7604e-06	3.86082e-05	-5.79085	2.42794	1.73929e-05	1.15878e-05
2.2	0.355978	0.936291	1.93433e-06	3.87241e-05	-5.93061	2.06037	1.78127e-05	1.26918e-05
2.21	0.296672	0.956895	2.11246e-06	3.8851e-05	-6.04703	1.68488	1.81624e-05	1.38196e-05
2.22	0.236201	0.973744	2.29408e-06	3.89892e-05	-6.13968	1.30294	1.84406e-05	1.49667e-05
2.23	0.174805	0.986773	2.47849e-06	3.91389e-05	-6.20821	0.916081	1.86465e-05	1.61287e-05
2.24	0.112723	0.995934	2.66495e-06	3.93002e-05	-6.25238	0.525808	1.87792e-05	1.73008e-05
2.25	0.0501988	1.00119	2.85275e-06	3.94732e-05	-6.27204	0.133659	1.88382e-05	1.84787e-05
2.26	-0.0125217	1.00253	3.04113e-06	3.9658e-05	-6.26714	-0.25883	1.88235e-05	1.96575e-05
2.27	-0.0751931	0.99994	3.22936e-06	3.98545e-05	-6.23771	-0.650121	1.87351e-05	2.08328e-05
2.28	-0.13757	0.993439	3.41671e-06	4.00629e-05	-6.1839	-1.03869	1.85735e-05	2.19998e-05
2.29	-0.199409	0.983052	3.60245e-06	4.02829e-05	-6.10594	-1.42301	1.83393e-05	2.31542e-05
2.3	-0.260469	0.968822	3.78584e-06	4.05144e-05	-6.00415	-1.8016	1.80336e-05	2.42913e-05
2.31	-0.32051	0.950806	3.96618e-06	4.07573e-05	-5.87895	-2.17298	1.76575e-05	2.54067e-05
2.32	-0.3793	0.929076	4.14275e-06	4.10114e-05	-5.73085	-2.53572	1.72127e-05	2.64962e-05
2.33	-0.436608	0.903719	4.31488e-06	4.12763e-05	-5.56045	-2.8884	1.67009e-05	2.75555e-05
2.34	-0.492213	0.874835	4.48189e-06	4.15519e-05	-5.36843	-3.22968	1.61242e-05	2.85805e-05
2.35	-0.545897	0.842538	4.64313e-06	4.18377e-05	-5.15555	-3.55822	1.54848e-05	2.95673e-05
2.36	-0.597453	0.806956	4.79798e-06	4.21334e-05	-4.92266	-3.87276	1.47853e-05	3.0512e-05
2.37	-0.646679	0.768229	4.94583e-06	4.24385e-05	-4.67066	-4.1721	1.40284e-05	3.14111e-05
2.38	-0.693386	0.726508	5.08612e-06	4.27526e-05	-4.40056	-4.45508	1.32172e-05	3.22611e-05
